id,price_doc
32363,6560549.685172143
32364,4867378.997661657
32365,7730145.556196591
32366,6618253.035123994
32367,4019077.756172742
32368,3898778.11206888
32369,7050944.442946336
32370,4056645.3176709544
32371,7516330.541898087
32372,10117686.712046033
32373,9088248.637839101
32374,17316894.62651926
32375,5762079.902587255
32376,6675298.585384674
32377,5978899.703786122
32378,5797374.933219525
32379,4865952.377478715
32380,7631025.273382563
32381,4714531.908876554
32382,11030121.41593567
32383,13008308.006973216
32384,5006497.420968758
32385,8104938.793590944
32386,9328301.233342724
32387,4192333.5936789163
32388,5218879.327297646
32389,9915620.584081074
32390,4784878.039273035
32391,7019766.521808487
32392,6900580.926683835
32393,7220579.5577396285
32394,5098007.87030124
32395,5086325.937731043
32396,4960875.989013613
32397,7060762.156775616
32398,5792565.691965572
32399,9168415.18176515
32400,5614182.244832505
32401,7663268.770700885
32402,3754451.024349251
32403,9906727.985961214
32404,5070015.537147965
32405,16907366.499045983
32406,6855054.406742456
32407,6708493.083247295
32408,4714231.18514696
32409,16668713.287189204
32410,5703222.6851738505
32411,7635818.663455514
32412,9472970.407928249
32413,11100126.926391544
32414,12924372.560666524
32415,5118576.3706859555
32416,9767246.408691363
32417,7918498.263347593
32418,6168212.680394515
32419,6241953.000262815
32420,6456422.297744951
32421,2018676.858394597
32422,4203350.517473036
32423,5558736.227326033
32424,6427226.186535976
32425,4252745.269515134
32426,8034902.697691576
32427,11096212.071251543
32428,7306524.793509801
32429,8618361.166659035
32430,3916567.4746320006
32431,6876682.1168369185
32432,9597558.18426805
32433,3355165.0168248746
32434,10908620.916657606
32435,6264244.890995451
32436,7355782.960445227
32437,8381127.167020163
32438,6051345.364757572
32439,4195663.141057121
32440,5358225.6822107425
32441,3425680.6701583476
32442,8609616.677543288
32443,5764308.363611207
32444,5105299.391335884
32445,6989612.173473155
32446,8781821.502962042
32447,8157985.091570153
32448,5942601.986817587
32449,11928819.718741734
32450,5604756.91921075
32451,9807704.79750472
32452,6459763.173458831
32453,6641277.558157749
32454,4224422.151767606
32455,7589373.992671317
32456,5540455.392187283
32457,5328250.4820178095
32458,7692492.894927227
32459,9788988.400515888
32460,5215467.907664451
32461,13017084.963908495
32462,6916884.844587919
32463,4688822.94398675
32464,9692206.494317565
32465,4278152.295348734
32466,7988806.028188665
32467,5597182.5198809365
32468,8017207.27470873
32469,7052920.838601076
32470,11644576.198357176
32471,16807980.141964007
32472,6085044.895142796
32473,5765320.363247067
32474,3768746.405099423
32475,12540013.867469719
32476,6119762.563957829
32477,3920666.476697506
32478,7010331.097542652
32479,4069309.079543355
32480,8435234.574971057
32481,4778931.089766502
32482,4864145.959901509
32483,9431474.98652932
32484,11160328.437588392
32485,13174379.374855148
32486,7296913.370655499
32487,6218480.410427838
32488,11341453.776157869
32489,10420966.868004657
32490,4544176.830139683
32491,6353600.020829994
32492,10212646.489911731
32493,6746405.040964363
32494,5404818.891475955
32495,5990667.133550714
32496,5607085.965231068
32497,7206595.574994292
32498,13400196.575330913
32499,10736294.56270322
32500,4479438.459656219
32501,9424073.242550112
32502,7447572.665251919
32503,5289655.21923756
32504,3893285.0469213817
32505,9382977.82588178
32506,6206388.637520656
32507,3065057.896492026
32508,6374875.668194433
32509,4390993.240699083
32510,11188796.430314535
32511,4604619.357394133
32512,5265151.917658067
32513,5156406.853360876
32514,6868344.652036106
32515,6918595.104103738
32516,6928811.556094396
32517,9130449.36773274
32518,4641925.84586705
32519,4213194.842324945
32520,2268839.833781695
32521,6995511.648983662
32522,6395938.162115342
32523,7371671.307620982
32524,6908721.401263165
32525,5596527.618587901
32526,6054326.463073886
32527,7833119.457540045
32528,4926497.631716413
32529,6108230.913173755
32530,5469733.4593550395
32531,5885259.295535206
32532,12003308.902345717
32533,6171441.93620393
32534,4111614.98200279
32535,5767138.565399151
32536,10260930.548108874
32537,6825102.245961976
32538,9460457.32717525
32539,5495340.527739942
32540,6139183.092016346
32541,11125558.065880375
32542,5881392.189821426
32543,6475381.4965559365
32544,5114211.119604415
32545,4938755.060183234
32546,10760095.748601586
32547,5463909.527389128
32548,4316358.1793466825
32549,3443550.225024848
32550,6482478.596454883
32551,5282376.911920053
32552,5691281.55807227
32553,5741578.384403977
32554,7538354.449962798
32555,8464773.809780462
32556,8982369.605420602
32557,3951691.43040794
32558,6530049.698983674
32559,6971685.728607644
32560,5504077.050234906
32561,5877392.467942173
32562,9992239.056897275
32563,5572397.958744333
32564,4718647.800688261
32565,7403005.843981007
32566,3929892.1386048184
32567,4852007.511888614
32568,9520887.364488296
32569,6500773.644240904
32570,6188418.45954151
32571,5911211.368343987
32572,6351748.981311619
32573,7403423.000092524
32574,5687773.306065254
32575,5952443.531256743
32576,6856023.042146168
32577,4446901.603939981
32578,6402951.77971521
32579,7954077.591732379
32580,5218514.698595112
32581,4813457.406957416
32582,6954725.213347228
32583,7765330.626152844
32584,4605878.207256277
32585,4645831.291311572
32586,5923637.495783398
32587,5339795.930066255
32588,6386923.220219181
32589,2866392.3828180977
32590,9057527.823865285
32591,7879368.7245460935
32592,3620007.8933405518
32593,3696045.1306756465
32594,4365531.285122563
32595,6870063.181287642
32596,9630207.41187525
32597,5652854.881378819
32598,9477964.179281311
32599,6085524.232929331
32600,5945600.9945711335
32601,5719358.364209659
32602,6681762.151916287
32603,5376355.748655469
32604,3995118.34078537
32605,5025952.285344272
32606,5712291.681977966
32607,7456079.337653166
32608,6960231.506145178
32609,7544026.175541171
32610,5834965.965512703
32611,6597513.278058071
32612,4033317.9906949415
32613,4801467.51719087
32614,8905148.789110618
32615,4049930.3934981
32616,5853775.768771597
32617,6784634.83913984
32618,6223257.465166702
32619,4120797.3989198566
32620,6924104.937797425
32621,6109372.457697325
32622,16765812.97999056
32623,9141216.74789367
32624,10769812.822421886
32625,8206437.561773059
32626,5843439.92677242
32627,6794196.980667306
32628,7478465.044531167
32629,10605983.404592516
32630,5321428.301309968
32631,5495594.279188378
32632,6165623.9058039505
32633,6861984.271630391
32634,5786036.988422762
32635,6520607.6724694185
32636,4443156.817248185
32637,7148306.988425858
32638,6541168.927091511
32639,7883583.953824794
32640,5464342.744162368
32641,5690510.743388227
32642,6208862.583085071
32643,11009812.542378124
32644,7817359.452459557
32645,6098032.4973443085
32646,6855774.586060603
32647,12623783.06914125
32648,5702057.935954315
32649,6345643.664290309
32650,7576236.449142516
32651,2263509.856794305
32652,9268190.87781949
32653,9975248.184711915
32654,5565226.861374306
32655,12236021.751040244
32656,4639322.264437016
32657,5104698.948351818
32658,6840433.564178088
32659,3688320.9225593773
32660,6686857.667759455
32661,6546206.204803121
32662,11343148.538374495
32663,8307338.566548197
32664,8944840.234213887
32665,11788989.769662173
32666,6442041.826842845
32667,6240503.690146508
32668,6261010.346310692
32669,8631816.89795269
32670,6425343.247898323
32671,6200573.774656598
32672,3979648.538805126
32673,7702176.50754596
32674,5328917.44339391
32675,4891906.900684143
32676,6334231.627108967
32677,3823771.6411595186
32678,7979114.596365011
32679,4517150.701556244
32680,20237052.18702299
32681,7621839.185026036
32682,5588236.070720077
32683,11989172.239405876
32684,6364469.055840103
32685,5209760.247569347
32686,5797206.9827597365
32687,5195093.968276252
32688,5995630.0416639075
32689,5922347.17528687
32690,6064414.9818735765
32691,7029226.724094366
32692,11362350.132351192
32693,6615670.264315025
32694,6916297.268612252
32695,7631274.305690804
32696,3393643.4571598703
32697,6249553.149124992
32698,5813018.88936086
32699,5707439.2107353555
32700,8325057.6628567185
32701,10958208.025715481
32702,13701848.45014452
32703,8391720.987436997
32704,8941229.191277375
32705,7170480.337243346
32706,4489740.180910895
32707,6876951.041742163
32708,5510176.014293898
32709,4379261.565476308
32710,9808106.852553764
32711,6215316.0101693915
32712,7031002.401749571
32713,5106702.947373516
32714,7685575.8667868385
32715,3681511.7898980845
32716,4521514.077922046
32717,7635936.352706431
32718,7336983.177531075
32719,5779580.3904826455
32720,4135243.947178036
32721,14352863.59166449
32722,6307436.13722756
32723,4148884.003599605
32724,7582772.2952129245
32725,17030336.0274633
32726,4473908.895218339
32727,4073801.5988522107
32728,8018019.796455905
32729,4810089.823607207
32730,8678028.4689924
32731,5220541.351129304
32732,4617857.926578676
32733,5956191.319900045
32734,4539159.590831553
32735,5759189.695326387
32736,3530510.718804114
32737,3887942.4571096264
32738,6782482.416875069
32739,23976676.32892692
32740,5345310.895781682
32741,6149181.333022829
32742,11725847.958498623
32743,7149889.0936242845
32744,10628963.189511651
32745,5475445.170686374
32746,9359340.780416992
32747,6381815.783930529
32748,3591718.682230332
32749,3930856.0649513113
32750,8349022.923899778
32751,6325981.719634881
32752,24432339.61982537
32753,5158696.12762386
32754,7151009.559181091
32755,6684971.412334172
32756,6369987.356252266
32757,9603800.565793056
32758,6420496.290667059
32759,5442651.175567209
32760,3967725.369074328
32761,4695014.126711223
32762,7055346.878252855
32763,5292544.950119162
32764,5622405.989721429
32765,5109546.522195172
32766,6902989.874579514
32767,5651700.336657145
32768,5300848.5312946625
32769,5770251.1495734705
32770,5805641.322687733
32771,10732707.923899371
32772,14214907.363840654
32773,5602855.233350951
32774,4622404.8935074555
32775,5502530.749223407
32776,5705293.506652814
32777,4171808.8853452965
32778,4767390.901384481
32779,3556614.490358637
32780,5723370.20982617
32781,6843775.005433043
32782,5281239.361174745
32783,8546313.53657694
32784,8214914.435842061
32785,5102276.658087202
32786,4992666.454420368
32787,9225557.866733247
32788,4366812.520836721
32789,2783750.09617077
32790,3877790.1016635643
32791,5920881.610496853
32792,5340514.761065871
32793,14454303.229087045
32794,1957029.863479486
32795,4714364.947074696
32796,5351806.1464900635
32797,6032015.839051174
32798,4893928.521570453
32799,10952088.096021546
32800,4035565.1626271983
32801,5819993.1248690365
32802,6533593.899610028
32803,4265868.05333327
32804,9346854.142137427
32805,8335340.691684144
32806,4887369.748372425
32807,5027174.048004715
32808,5611285.39059194
32809,8522650.708541678
32810,5109521.039350379
32811,8549698.17345458
32812,4964421.278622212
32813,6162427.612176509
32814,4007824.3778548744
32815,4133098.1039286847
32816,4687916.8918218585
32817,6069544.068779471
32818,7503047.672159584
32819,3277496.8777315873
32820,4961920.479727266
32821,8657488.636465259
32822,5776036.583084604
32823,8278281.174567351
32824,6075115.001164397
32825,5676528.661409196
32826,9179352.51725652
32827,8155479.971499899
32828,5029685.46114804
32829,5476776.1215908555
32830,5498423.61325007
32831,5655613.697328096
32832,3850510.168644888
32833,12722362.500957597
32834,9479510.118132403
32835,5444610.846408926
32836,5257213.503835815
32837,4869431.550081019
32838,3826964.760524079
32839,14678454.486335536
32840,6524037.043013048
32841,4997301.833591145
32842,7100669.378193515
32843,4010548.2308839704
32844,5745955.331736321
32845,6941979.454583257
32846,10403025.38819668
32847,3529951.6466851044
32848,8085167.407436208
32849,3658886.5112135056
32850,7235607.025960716
32851,9764147.348131908
32852,4037204.5344943516
32853,5134770.525340934
32854,7690446.29934629
32855,9427398.967572113
32856,4339640.636423086
32857,7424549.19614876
32858,3684785.72448228
32859,5725096.508905351
32860,6896067.764459692
32861,5414631.320783428
32862,6400535.547705192
32863,6327101.858651102
32864,7992809.034723401
32865,7633299.769138883
32866,3673342.8581655296
32867,3796520.7790365336
32868,9289153.863794114
32869,5268893.163322311
32870,5227216.821270398
32871,4535430.50093127
32872,6616752.419330961
32873,4303094.094424036
32874,4022105.449226772
32875,6324809.731627825
32876,6731571.463051755
32877,7698738.028455857
32878,9577549.969370874
32879,3919315.1055580676
32880,6982813.2440038975
32881,7385640.993219647
32882,6947387.851567992
32883,3988625.731520649
32884,6199714.303772751
32885,4814622.76205718
32886,4409335.385121441
32887,4923422.908790022
32888,8400140.364186013
32889,4064358.928300871
32890,5208452.953832435
32891,6438717.127960873
32892,4945725.227139572
32893,9523937.045509143
32894,5276302.485408482
32895,6938097.245289781
32896,5427842.009537601
32897,3519423.3780886317
32898,9998815.764317665
32899,8022249.236960653
32900,5500206.088932159
32901,6671599.18704114
32902,7483124.121617853
32903,6053436.183317076
32904,9608836.200063188
32905,6430444.722381443
32906,5977294.68273639
32907,4751951.020114008
32908,7372425.407810777
32909,2700824.848786866
32910,6672530.549850331
32911,9667956.387959724
32912,6060230.099005959
32913,6934511.403231429
32914,4895515.394424895
32915,7230531.697069062
32916,9940065.514995249
32917,5812376.813950456
32918,9123279.191579493
32919,12933070.722679896
32920,5221051.579976989
32921,4091537.666733882
32922,4368068.736309145
32923,5370040.609697334
32924,3090691.7805462065
32925,3887968.6934968005
32926,2477977.3671317794
32927,7929199.3620314095
32928,9886285.374924283
32929,10038645.689664954
32930,4841976.027817429
32931,5281065.266250302
32932,5139668.558007653
32933,5299667.400147352
32934,4343798.163098801
32935,9647086.269722104
32936,3702465.6795005826
32937,4599868.116827615
32938,6582806.147289058
32939,4961044.401530072
32940,6666091.344967005
32941,8601225.412402691
32942,6933309.637438051
32943,4652622.41672044
32944,5515498.341140389
32945,4878770.262163276
32946,6693491.302423479
32947,7431609.87732268
32948,10958522.661879526
32949,5329088.49240484
32950,3952492.987819833
32951,7404278.857909725
32952,5930198.162313159
32953,6229263.6213718355
32954,6555814.625543791
32955,8268697.142179451
32956,5329092.329467815
32957,5277861.3524687495
32958,8778478.405986913
32959,12282701.305479337
32960,5182358.933655812
32961,8364538.033919001
32962,4930326.661409439
32963,9233605.114658372
32964,4449149.903670158
32965,8071641.381256791
32966,6518766.604095128
32967,6850712.93260144
32968,6094087.192116198
32969,6329788.436754721
32970,5811283.025550321
32971,5531121.907158308
32972,4837533.6321726665
32973,5309739.495807825
32974,6865904.387657854
32975,7207896.266297187
32976,5462754.39491353
32977,4810888.956573574
32978,6487757.591181255
32979,5788658.407477826
32980,4203920.46036362
32981,5048737.802672799
32982,6089947.206045726
32983,6584352.560402469
32984,4595881.852080922
32985,3961186.156333144
32986,6785439.178312859
32987,8429000.633739494
32988,6196884.049448681
32989,3858807.444762115
32990,7311518.675956966
32991,3591948.35185027
32992,6586928.176435039
32993,4444708.516406871
32994,3769088.8999582063
32995,6984722.8506373735
32996,4241511.224757923
32997,6854294.717784741
32998,20982286.079699412
32999,3785408.3794031013
33000,5429174.217438932
33001,4416894.554755353
33002,5746597.931815223
33003,4489978.482726473
33004,6496016.319672728
33005,5112580.856245878
33006,10794234.008340051
33007,5162939.122515992
33008,3808818.9830380282
33009,7351104.237897552
33010,5563958.207129092
33011,4713222.544707177
33012,4871098.633685607
33013,3756884.4814075762
33014,5882753.162637026
33015,5214843.282943454
33016,4780578.298682806
33017,5044020.910150442
33018,5420525.977700555
33019,6356458.9835661985
33020,5813585.315994143
33021,7227355.532978445
33022,6304564.562204565
33023,7298817.144049204
33024,12246832.922625778
33025,4088492.8182086786
33026,5730114.56134731
33027,4067461.868535553
33028,6520316.446411233
33029,5758254.108704011
33030,8077079.042755999
33031,3939041.662875503
33032,7640190.906479129
33033,6886609.177997954
33034,3941446.0177294915
33035,5534274.024213609
33036,5727739.127975684
33037,5245454.525146446
33038,6697930.225131132
33039,6625032.883545032
33040,11544737.96381862
33041,3992204.8380693034
33042,9798122.175836444
33043,6434358.413149911
33044,5400233.254602049
33045,11376937.742683513
33046,5823219.571395991
33047,9131098.219265716
33048,8123330.522238902
33049,20544373.920023706
33050,8250146.324262614
33051,5556652.666447616
33052,9180870.171161862
33053,7146260.519064948
33054,3820835.7430856475
33055,10047986.811253682
33056,5860210.8133154055
33057,6941421.463135033
33058,5224772.216721456
33059,8506036.446935793
33060,4319463.453545719
33061,4007780.922626113
33062,6748613.4313558
33063,6751033.976160016
33064,5331017.2682964895
33065,5072193.438616665
33066,10099587.951998403
33067,5035727.953105992
33068,7265512.848366547
33069,11027488.817391347
33070,9334241.82988035
33071,11729252.920023862
33072,5717220.399255426
33073,4075505.545909529
33074,15414867.051172929
33075,5769990.798531594
33076,7767239.321290791
33077,6636548.320398578
33078,5253098.417246621
33079,8065979.567679788
33080,6927625.305918616
33081,16062362.102892494
33082,8751965.48248447
33083,6692895.534472539
33084,5361466.860696437
33085,10369612.383254616
33086,10260796.085051518
33087,3992323.3848012495
33088,4204054.848436739
33089,9206255.174486365
33090,7655698.325074193
33091,5026572.253695204
33092,5844716.664779499
33093,16146086.720188737
33094,5083950.578322637
33095,3961602.0041347966
33096,7663590.134023981
33097,5104401.584634726
33098,5289408.635826188
33099,4520139.767222327
33100,5740933.512298325
33101,5701098.063403664
33102,5433600.754366403
33103,3459794.969148879
33104,4798813.781381821
33105,9370200.874037256
33106,4494713.851451527
33107,4157680.585595471
33108,10460366.424114337
33109,5452484.260192743
33110,5929905.996701693
33111,5506987.012637705
33112,4953550.616242525
33113,6419989.600200599
33114,4701198.412391805
33115,8855687.136239517
33116,5902341.4756147
33117,4233982.73519452
33118,10117943.10071676
33119,10511104.982871711
33120,3122845.559876289
33121,5603699.440093992
33122,5156547.261064203
33123,35646309.470747516
33124,3673500.5010918286
33125,6034852.328379483
33126,5983458.420471347
33127,6511825.974204734
33128,5264618.407656195
33129,11373906.784494212
33130,8132386.356217277
33131,8705889.737614524
33132,4172364.494895199
33133,35133793.57333373
33134,7329773.465194403
33135,6998575.966247787
33136,6593245.184594205
33137,4537631.2466241075
33138,9770431.299116792
33139,7422532.161204363
33140,6314892.331534682
33141,6922694.29878219
33142,8529312.964798577
33143,3823107.006006739
33144,3799470.9566487703
33145,6213556.1386179365
33146,6335625.234984054
33147,3608113.5896913083
33148,5306998.603503959
33149,15632922.330031732
33150,4812299.502773413
33151,5571047.794032315
33152,13772443.094555859
33153,6788559.048535192
33154,6893453.489178183
33155,10021629.76801944
33156,8092930.3634911105
33157,6045082.027783336
33158,11042195.344468068
33159,3807300.989306592
33160,3381173.0237683007
33161,5931905.535779247
33162,7725521.549665667
33163,5769942.361592333
33164,5644057.681348056
33165,7112399.741746391
33166,4585561.134913309
33167,5356419.726680855
33168,7750132.473735128
33169,3954244.831444639
33170,6084937.808925204
33171,7001745.053501241
33172,10190229.194882775
33173,4397009.089018239
33174,6160701.21193672
33175,4049263.0425957404
33176,5205467.843184203
33177,6142808.848550115
33178,6551920.359838364
33179,12185860.568763293
33180,4950109.972796987
33181,5504232.493031997
33182,4951049.489123223
33183,4461744.469876791
33184,5347315.5989103895
33185,7257220.42479621
33186,4316846.792919083
33187,5329846.655015789
33188,6911990.825487635
33189,4968182.248517969
33190,5127726.538054036
33191,10766076.448305257
33192,7660391.612532533
33193,7023346.090300902
33194,4989737.615512531
33195,6519391.961291552
33196,5001686.235162539
33197,4862760.581141473
33198,5465042.0503522
33199,7118243.035558684
33200,3527074.8511179066
33201,5455983.373864245
33202,8010260.482153653
33203,6887940.294457589
33204,5923948.584139361
33205,6685118.663483692
33206,6015557.029686538
33207,11320121.74599245
33208,9686868.424658151
33209,4951359.774788193
33210,2968790.3423651867
33211,6280995.682592457
33212,5130011.686845454
33213,4392270.936378838
33214,7087285.716206704
33215,4819741.004176837
33216,4238300.017649401
33217,4637017.561391337
33218,4570628.803967414
33219,4092447.9531567325
33220,6967402.135413973
33221,5330114.567562479
33222,5008600.938137882
33223,2060270.6246395262
33224,9356343.583108127
33225,6463544.84723569
33226,5403387.293551496
33227,3908126.193311455
33228,4214373.066183233
33229,6690519.62590583
33230,6300746.907665635
33231,7179466.988084915
33232,7627249.116060379
33233,8807413.377886668
33234,9622585.933180751
33235,6742304.706909491
33236,7573966.054098059
33237,14501203.720428536
33238,7275049.501492493
33239,4434358.922963903
33240,6629721.505968038
33241,5667810.937000821
33242,4205389.86967405
33243,3561973.7184370807
33244,11918020.167476607
33245,7345857.700668998
33246,6410327.847492562
33247,4217138.574939006
33248,9478285.342586288
33249,13009388.206224924
33250,8677949.806067558
33251,7130338.396294698
33252,10469847.250924993
33253,6342988.032865779
33254,4172717.5377356666
33255,5956474.501439126
33256,7589895.063916233
33257,5435945.96639809
33258,22236706.241330024
33259,5356587.683351425
33260,5126151.584773672
33261,6908257.011674322
33262,6804052.721293989
33263,5778463.38627566
33264,7592349.415538247
33265,9273953.009528179
33266,6219792.8032866735
33267,5627845.191307529
33268,6111912.579981839
33269,10414901.884206511
33270,2991176.490093125
33271,6071294.166256853
33272,4896677.597328384
33273,6854961.134646516
33274,6439391.069917284
33275,6431471.498964832
33276,11173390.9377
33277,5753855.479589136
33278,4267761.893844569
33279,6219301.184982445
33280,5175275.3529109815
33281,5822869.615966014
33282,6594006.208483343
33283,5584341.072662538
33284,6061008.361818026
33285,9871263.561343163
33286,4596583.246818507
33287,3994050.846975619
33288,9726162.219112646
33289,4848134.618247647
33290,5521789.2663910305
33291,4852809.822857952
33292,7792552.553856005
33293,6390265.313371514
33294,5456348.394808698
33295,4503952.029178195
33296,3840329.19492966
33297,6824771.284193765
33298,7217581.5913045
33299,13043992.117817128
33300,4006673.918693073
33301,7499011.4438546775
33302,4317088.722721166
33303,9844784.244478496
33304,11480683.59994485
33305,5818289.6922092065
33306,6129637.391681207
33307,7291673.771055883
33308,6077905.762937446
33309,6451962.284079539
33310,14967934.302450864
33311,5767898.678228944
33312,4850867.740619045
33313,5087860.658850234
33314,7877941.936548929
33315,8243357.012755431
33316,6768953.886968523
33317,7759652.813613318
33318,7078248.790739218
33319,6760681.802411844
33320,8908156.90991239
33321,5613783.692595755
33322,4635859.583429479
33323,8038993.10804818
33324,11712002.902193056
33325,7013248.554253945
33326,6918359.045578769
33327,5939276.732676553
33328,5778502.877803321
33329,9070333.811170762
33330,3337870.0510280337
33331,23972343.85086242
33332,4601686.625852273
33333,8295397.1728461385
33334,5520433.33298599
33335,10133447.922830483
33336,9790805.426759295
33337,3724015.9857646455
33338,9285288.544017317
33339,5063631.936903008
33340,7249045.489653157
33341,7665880.374520412
33342,17949522.57371631
33343,6829989.621679627
33344,5026259.022760537
33345,5498789.703044232
33346,16302031.807093538
33347,17643087.67590618
33348,5375139.604611049
33349,4884453.704922197
33350,5114656.000469616
33351,10248965.518407214
33352,4758365.387849951
33353,6241488.12004516
33354,5568610.043394173
33355,4263498.452301556
33356,6935075.721770553
33357,7929920.784977608
33358,2836625.486442035
33359,9273910.606270798
33360,4245295.379484388
33361,9384589.422309358
33362,3242632.37688457
33363,6255448.808076484
33364,5121183.811929673
33365,7926963.345024916
33366,14924375.814414294
33367,5978959.233887051
33368,9012382.086397741
33369,6836328.946772409
33370,5020749.083850304
33371,5635381.277364228
33372,4804483.542757835
33373,5659209.784383754
33374,5384593.104525705
33375,5301861.287095313
33376,4913614.118691562
33377,6711190.355245688
33378,15863801.016742075
33379,5104357.32718278
33380,6776505.028649656
33381,6342052.300127932
33382,3529443.899162012
33383,5034883.322503234
33384,8248638.4055690775
33385,2216516.555277887
33386,10207833.090507055
33387,6788265.134132718
33388,7803992.315326589
33389,4237275.915042857
33390,6528466.096908908
33391,5670370.535273436
33392,10313655.870715197
33393,5369364.417178067
33394,5477571.809278765
33395,8443074.267368747
33396,6133608.391513048
33397,5747164.020416909
33398,4864487.961102189
33399,9553905.412884193
33400,15628002.530470405
33401,10723739.790289443
33402,3789795.511553853
33403,6169476.322843294
33404,10217713.43273357
33405,8765977.853809772
33406,4545017.233943407
33407,6383796.314165999
33408,8919839.683293857
33409,8073508.948117054
33410,6568915.614381499
33411,5793017.858961146
33412,9888489.626937417
33413,5074513.952003739
33414,6990163.298227788
33415,18010369.088422388
33416,8913150.542218117
33417,6346347.6044232035
33418,6664282.452579174
33419,7381743.277034384
33420,10973040.232665755
33421,7051919.298722324
33422,6973017.909897356
33423,3026017.767542207
33424,7439383.343234602
33425,5610890.3302065665
33426,6019272.482276645
33427,12495274.886363184
33428,4111795.3330508084
33429,4352168.655128533
33430,4198474.451517765
33431,4349250.293699994
33432,5211159.874358333
33433,5238680.746970103
33434,5856235.5351484995
33435,7665918.900396017
33436,5520395.56384962
33437,4874905.7899656575
33438,5099488.063643369
33439,3175023.707315773
33440,5943509.139862988
33441,5084374.717856106
33442,8870675.240766583
33443,6392575.70795008
33444,12885270.912044227
33445,4288294.190121646
33446,6815838.088268073
33447,4497395.9244863205
33448,6887453.78369731
33449,10530692.522322642
33450,5792422.141559001
33451,15127672.668168949
33452,8641344.682213087
33453,4668679.01552647
33454,5533691.038076083
33455,6252039.307554635
33456,4965735.230587589
33457,4490785.087678833
33458,4290589.361859913
33459,17971095.978728805
33460,9365584.349297874
33461,10267172.095659044
33462,7088779.281808663
33463,4761902.902699689
33464,14704732.713807914
33465,4672066.372555222
33466,4315289.786513936
33467,6393284.225773633
33468,3679744.9159553424
33469,10084184.106882602
33470,5886962.946958056
33471,2258746.0823579766
33472,9461793.343571192
33473,7204108.799429186
33474,4554009.225860052
33475,3687265.285285416
33476,5100733.326293471
33477,6638942.695477914
33478,6023348.202226564
33479,9102216.11262347
33480,7544495.137794473
33481,6888869.366357872
33482,4832676.368068717
33483,7683486.867037449
33484,6782540.120506325
33485,14496452.100480355
33486,12389349.316118985
33487,5793081.619885297
33488,12380678.505594963
33489,10322450.615711251
33490,9595009.525598735
33491,7646239.930679529
33492,6014151.959387343
33493,7053142.09430123
33494,5854254.028850805
33495,9837539.718960516
33496,7182057.484232803
33497,8780111.64884033
33498,7434941.416290274
33499,6677391.072426911
33500,5131096.76281727
33501,7939893.340087406
33502,4443905.3303577015
33503,7116745.278113286
33504,9377711.007620694
33505,6013125.7892705845
33506,8708352.199969985
33507,6333654.74869544
33508,4866389.219585614
33509,5538876.444176066
33510,8644957.977107584
33511,7151835.745382578
33512,5678757.679051308
33513,15583997.86586096
33514,4372172.130942684
33515,4341533.963194509
33516,5005908.408403017
33517,8319590.630071232
33518,6553035.717041314
33519,6802234.0293571185
33520,5273595.243086342
33521,7438803.209739367
33522,3739953.8417725945
33523,6843124.4262031065
33524,5952677.274156247
33525,7349169.632313065
33526,9444305.639360305
33527,6821583.783203244
33528,6667751.750028205
33529,4305803.113586868
33530,5667664.805382019
33531,5257936.963371775
33532,4697828.22132287
33533,6601663.280416453
33534,4366633.834028655
33535,7829117.783116448
33536,7031283.5476461565
33537,3663247.497655055
33538,7224184.604199884
33539,7994472.629503343
33540,9627925.665801838
33541,12976381.337399961
33542,18382596.816299535
33543,10251273.004583469
33544,6050685.491218296
33545,8491928.505211757
33546,5791298.35736737
33547,6958687.856245304
33548,7662865.862016959
33549,8006023.148479949
33550,14087760.417917188
33551,7416945.141647722
33552,6841550.939169345
33553,4926089.827823063
33554,7622332.745257073
33555,14701425.945583092
33556,4329686.723160328
33557,8619987.408742363
33558,28012792.121028446
33559,6871637.863099207
33560,4853517.562378
33561,2277768.041947866
33562,7062785.880423606
33563,5913754.750017537
33564,5167824.212068331
33565,5591228.467991639
33566,6983928.095379292
33567,8716477.487837212
33568,1965933.9271231883
33569,4862897.855310309
33570,8753357.496819112
33571,2822791.19516846
33572,6638075.29139311
33573,3422443.5354919476
33574,6488069.796332911
33575,5754997.32702302
33576,4842907.43938815
33577,7834944.159803539
33578,12078614.641616054
33579,8622406.979325134
33580,8282267.277488813
33581,6850428.6717113685
33582,6924420.206078084
33583,4347939.793466626
33584,3598918.593852975
33585,4293304.614534487
33586,4923974.359066453
33587,5746300.436525728
33588,9718289.254515382
33589,8586674.25885402
33590,4582170.496193473
33591,8191880.420991366
33592,6850144.490781686
33593,5008924.374176997
33594,11826407.574580412
33595,3707998.6191158434
33596,7519531.560112135
33597,5942468.712431524
33598,3954555.6196561605
33599,5735434.842242738
33600,5047796.129440259
33601,5220441.915309858
33602,7080963.093567733
33603,6420492.468241478
33604,3470629.65327402
33605,8231756.1754780775
33606,5746375.064884301
33607,9645539.67370377
33608,9229389.131194204
33609,7252064.329469508
33610,10218317.121898191
33611,6351266.099383989
33612,4521770.203911263
33613,4945523.649860358
33614,4650383.932834975
33615,4964715.146200108
33616,8401138.326265821
33617,7107306.231685534
33618,3296822.9819685654
33619,9609851.361861454
33620,6206771.443801632
33621,2313925.50283661
33622,6529924.158240195
